package_name,node_count,edge_count,network_conn_count,file_read_count,execve_count,total_severity,suspicious_network_count,sensitive_file_count,max_severity,temporal_pattern_count,is_malicious
cic_ransomware-shade-f454622ad2ea0179431365de97aa74a5968e9d100952e6e75e0a90850aa0091a-6.raw_0006,11.16,18.72,1.44,45.47,9.97,10.04,1.08,2.28,3.97,1.99,1
cic_ransomware-conti-0e095e086158afbaa66c0e4d56a24f5f40caf5b10ec674215baac86f7139abf1-4.raw_0007,11.29,19.18,1.0,45.38,9.72,10.29,0.98,2.19,4.01,2.06,1
cic_spyware-gator-0b25829d15dc951a44e7652fc6de9d936d7d51f29586d56dbf8fccea419252ac-5.raw_0008,10.9,17.58,1.82,44.31,9.91,10.12,1.14,2.06,4.11,2.06,1
cic_spyware-gator-01ac878dbe6581c3a12a8d5d7e222063871afb0fee8a2a9719678ae800f9dcd8-9.raw_0009,10.44,16.08,1.01,45.75,10.09,10.2,0.99,2.04,4.05,2.0,1
cic_trojan-emotet-0faa3ed822a4df91430aca6e26e1b2f2dbb3fcc8851faf462115a4ec2af892aa-1.raw_0010,10.63,17.46,1.81,44.32,10.18,10.07,1.18,2.15,4.03,2.01,1
cic_spyware-tibs-92a05114ea36ed4ce64ac63d8b6472026537aedd164228ba9c18a95a44d4cbc3-8.raw_0011,8.82,13.3,1.0,45.2,9.88,10.08,1.0,1.67,4.02,2.01,1
cic_ransomware-ako-0bcb9ed6d2e84611b102abfaaf4f2d4d9e8b1bc095ef69ee905b6e592e7b7ace-3.raw_0012,11.27,18.71,1.0,44.28,9.86,9.91,1.01,2.19,4.09,2.06,1
cic_trojan-emotet-2a78cf033e3ed152b4b8f77115e861064e55ec8856d446f816765103a20a26d0-6.raw_0013,11.54,18.62,1.25,45.71,10.02,10.21,1.06,2.5,4.04,2.0,1
cic_spyware-transponder-0f710ce49d31e5a349ed6c05d773c4c5b3e9d4026c9f1ffa39f1fd7a18599da2-10.raw_0014,10.14,16.11,0.97,45.07,9.91,10.08,0.99,2.02,4.0,2.04,1
cic_spyware-cws-0a4d2758cae81d17f060e6d577557c4b2444cc38460f8c77762dca08528fd10a-9.raw_0015,10.21,16.27,1.03,44.59,10.2,9.79,1.01,2.03,4.06,2.04,1
cic_ransomware-conti-0d8e2d707f3b3e9d1945474f33143862fdca8cd4991b77e06a44b7c7407c12ac-1.raw_0016,9.69,13.13,1.22,45.12,9.71,10.01,1.04,1.82,4.0,2.03,1
cic_trojan-zeus-2a94a3c82ba4a8c4241eb7cc8a3677b08d70cb84f387649f5148738bcff32883-5.raw_0017,10.67,17.66,1.82,45.8,9.98,10.2,1.17,2.08,4.02,1.99,1
cic_trojan-refroso-c6b3d476476dbe3880ae01189476d1bc-9.raw_0018,10.17,16.45,1.0,45.38,9.82,9.77,1.01,2.04,3.96,2.01,1
cic_spyware-180solutions-0a251a5f6bbd889ad0b19dcd6e0aade4e102c61e2dbb96a75cac822cf809b37e-10.raw_0019,10.7,17.48,0.95,45.21,9.99,16.02,1.03,2.01,4.85,2.03,1
cic_spyware-cws-0c7bdf60cd521b3803db0bdf6aad3ac36769f28478c2b5e6f3e5958adf2bc9de-4.raw_0020,11.34,19.11,1.02,45.29,10.1,10.21,0.98,2.43,4.08,1.98,1
cic_spyware-gator-1fd234d6c4eadfdb34c916a8b4705162e10a4248705429d621aeb39201e94760-4.raw_0021,10.85,17.72,2.05,44.88,10.02,9.94,1.18,2.14,4.0,1.95,1
cic_ransomware-shade-62ae1305f54b9dd15a868a07a68e2c6f6c109ee68b25a1b3c7510c00a3a76b10-6.raw_0022,9.46,13.71,1.23,45.09,8.6,10.02,1.04,1.87,3.94,2.03,1
cic_trojan-zeus-4b4fc10afd0fa5d4eb15e77a260a00e315c43e7851a14a60848e34b3d24b9ff6-8.raw_0023,10.33,16.26,1.01,45.78,10.11,9.99,0.99,2.07,4.09,1.96,1
cic_ransomware-conti-0ea4ad1d7645b14c2b7f48bd1ef385984e9e3b06ebb718017c125b373d9631f9-7.raw_0024,10.74,16.95,1.62,44.97,10.05,10.1,1.12,2.07,3.97,1.99,1
cic_ransomware-shade-59a3d9fdeca28c76d2baa3c0de2de7d75a4c9e24ae68e57ab9b53f3713435b35-8.raw_0025,11.36,17.98,1.41,46.0,10.01,9.94,1.04,2.24,3.97,1.99,1
cic_trojan-refroso-e1e4afff733f7137d65cef4eb538722a-9.raw_0026,10.74,17.19,1.01,45.02,10.14,10.15,1.0,2.09,4.15,1.99,1
cic_spyware-gator-0fe06e362c334793d390bd31a20247b63c4a91144b9e712b8b4f5921a6ed4aef-1.raw_0027,11.13,18.41,0.98,44.54,10.2,10.13,1.01,2.2,3.96,2.02,1
cic_spyware-cws-0b8c9f441b22bb451ea46001086b21f2691763ecb8d261dff993e4cce7bf03e2-10.raw_0028,11.28,17.89,1.18,45.63,9.94,9.99,1.14,2.11,4.06,2.0,1
cic_ransomware-maze-a0e65b5fd996974f73331b9e5449f9ce684f832e1c7334f05c37f85fb0316446-2.raw_0029,11.63,19.01,1.04,45.14,10.05,10.05,1.01,2.18,4.02,2.0,1
cic_ransomware-ako-0afc043fc760b4e7e6bab1f21e3a88d341522f63da309f49ffe17ba0908c4771-7.raw_0030,10.43,16.36,1.2,45.63,9.9,9.68,1.04,2.13,4.03,2.01,1
cic_spyware-gator-2cda62d903c03ef46cf373563d1684ddf5931a7e199b655bfb099be1c6585561-8.raw_0031,11.13,18.02,1.23,44.82,10.17,9.87,1.02,2.35,3.98,1.96,1
cic_spyware-transponder-0c0629dd2edd2c82ee9489181523f6a41a2283d47be3fffd00bc0624269b554d-7.raw_0032,10.4,16.12,1.63,45.73,9.9,10.32,1.15,2.02,4.02,2.05,1
cic_ransomware-shade-938b529c96f5765e72b7608d1cb5649e59c010b7dad5a9ad30cd71938b5da7eb-9.raw_0033,11.15,18.34,0.99,44.56,9.99,9.79,1.03,2.13,4.0,2.01,1
cic_spyware-tibs-98f79b05b432de9dd246e9fec02ce0e37acbfbe0798d10c621c0b397e05ea470-6.raw_0034,9.62,13.68,0.99,46.16,8.81,9.7,1.03,1.94,4.03,2.03,1
cic_trojan-zeus-1d4f5aacce78699c6c25a6a1563d8b2024c5d84952058cead1f9234d4f39534b-8.raw_0035,10.81,16.78,1.0,45.61,9.83,10.17,1.0,2.09,4.02,1.97,1
cic_spyware-transponder-0c76eeb976989e542da33869cfdda7718821616601a5b9afd8f1494df55b902d-8.raw_0036,10.75,17.88,1.03,44.73,10.14,15.85,1.0,2.18,4.86,1.97,1
cic_spyware-tibs-4e65b0d172187e6938edfb8f499cde610cc5a34985b4ba9b309e5c7069e7b8bd-8.raw_0037,8.85,13.33,0.99,45.38,9.98,9.82,1.01,1.67,3.96,1.98,1
cic_spyware-gator-1bd1d5391fb4e478e2154c4d38b63e6481fdb08aa95185c01683bc0971aacd6a-6.raw_0038,10.1,14.77,0.99,45.5,9.58,10.06,0.99,1.95,3.98,2.03,1
cic_spyware-180solutions-00bf51ee7fb6af6fb2532d62a3dc063eb8685bec9a6a45ab363d3f4afc668a4a-1.raw_0039,10.97,18.16,1.64,45.54,10.0,10.13,1.1,2.28,4.06,2.01,1
cic_trojan-emotet-0a7696269621d0a5fb302f2568e02b9bb79b1239c54acec42522722ec3cd9919-2.raw_0040,10.62,17.31,1.83,44.7,9.98,9.97,1.14,2.13,3.96,2.02,1
cic_trojan-scar-8e612c78ad8f2b8c3e55d63b24a3dca7-9.raw_0041,10.02,16.08,0.99,45.41,10.04,10.13,1.01,2.03,3.98,2.0,1
cic_trojan-emotet-0aa3626ec507e707ea2286a416822cd02d5c36e17342a16ed07ea3752ed8814a-5.raw_0042,11.26,18.09,1.2,44.5,9.92,9.74,1.07,2.22,4.06,1.99,1
cic_spyware-gator-2c900d3b08ad9cec755ab0298a4b12797ce535d83500a15fac8ea7c77c1b47de-6.raw_0043,10.53,16.55,2.63,46.11,9.74,10.04,1.35,2.07,3.99,2.05,1
cic_ransomware-ako-0af9e9468cc0162b5eb32e2e210b5113b2c16357df0f9ce287250535180177c8-9.raw_0044,10.83,17.23,1.02,44.83,10.06,15.53,1.02,2.06,4.94,2.02,1
cic_trojan-emotet-1a6d4395b0058f03d3e6b2755298e98dfa84c8ab8ef8b0b0412b6ea2f5c7734e-7.raw_0045,10.43,17.33,1.0,45.86,9.98,10.17,1.01,2.09,4.02,2.03,1
cic_spyware-cws-0b4351adcc08d0d9475b3adaabd75dc0f7ca2034b821a148e9b1515bf33ab928-8.raw_0046,10.91,17.65,2.5,44.84,10.23,15.81,1.32,2.08,4.78,2.01,1
cic_ransomware-ako-00b7c13e7370062209067a59a183741b317dd5a6cea0ac218eb4424dca3d6e0e-6.raw_0047,10.3,16.66,1.83,45.33,10.04,9.94,1.12,2.08,3.91,2.03,1
cic_ransomware-maze-1f7a1b9a876a6e7ed064adccc80e5902d3e4188d2c6880a22583c177e9f8e2e7-9.raw_0048,10.2,16.22,0.98,44.8,9.88,10.07,1.0,2.05,4.02,2.03,1
cic_trojan-zeus-0c26a23f87cadb60b3430885e44b4b38394b8d7434db2b50eae15791311ffefa-7.raw_0049,10.91,17.85,1.63,45.34,9.71,9.69,1.12,2.14,4.01,1.98,1
cic_spyware-transponder-00f8663259fcd9c43bbe929ee300ce4a7278646380da16e6a16ed8bfa348a68b-9.raw_0050,11.01,17.36,1.19,44.02,9.84,10.29,1.01,2.2,4.24,2.0,1
cic_ransomware-maze-172b58ad55b6dd0b871ef11ea09e4f4e9ea4fc2f010773c8507f8571900c36e4-4.raw_0051,10.92,18.49,1.83,45.11,10.05,10.14,1.17,2.12,4.0,2.04,1
cic_spyware-transponder-0ade0b576f448a013b9da778bd24ec7a2f3cfb69b91534dfab9c4d165c2c4cd8-4.raw_0052,10.62,17.71,2.04,45.31,10.24,9.73,1.17,2.14,4.04,2.01,1
cic_trojan-refroso-116d66f413189ad0f5c2722f1da7a13e-3.raw_0053,11.54,18.59,1.26,45.55,9.84,10.11,1.03,2.21,4.1,2.0,1
cic_ransomware-ako-0c4d9ce323001716113d894e1f54251456a60aafef72a1935350bf4826d9f60a-1.raw_0054,11.66,19.62,1.01,45.31,9.94,9.96,1.02,2.33,3.97,2.02,1
cic_ransomware-shade-4bf653cabbea6a5083d60b9de9ef9cfcb7b1623698c5f2358c93016252e73022-2.raw_0055,9.69,12.96,0.99,44.11,9.7,10.08,0.99,1.82,3.9,2.02,1
cic_trojan-emotet-2b061cf5d47dfeb6af8011bd781811e2cd45a1a64ab0bc3492004d35dd254bae-6.raw_0056,10.45,17.32,2.05,44.91,9.95,9.95,1.19,2.06,4.06,1.97,1
cic_spyware-cws-0d139eb241bb098d8fd659959eac8fe30aba7c502540ff2f65c99cea72b84f62-5.raw_0057,11.04,18.31,1.65,45.27,10.16,10.15,1.11,2.2,3.95,2.0,1
cic_spyware-gator-0d7aa63adb78efbe4081c3319f4dd52bc85767d71933000799c0c440fb3a8dc8-9.raw_0058,11.0,18.16,0.98,45.89,10.23,10.21,1.02,2.41,4.01,1.98,1
cic_ransomware-maze-5fdb390e33148afcd4d029a9c447f42ccff52a6dbf8c94f07072ae214637ca09-3.raw_0059,11.96,20.18,1.02,44.85,9.88,9.99,1.06,2.21,4.06,1.96,1
cic_ransomware-maze-191f15eec8fbc4ddc31427891ef17e3c7e8fd5bf9911fc1f4ff6452c16b1b26a-2.raw_0060,10.45,17.68,2.02,44.64,10.06,10.2,1.21,2.16,3.98,1.99,1
cic_spyware-gator-0f0230bdda09a5322d1cea583c00d67ed04a6f82c85117c6b6527c61634349f7-9.raw_0061,10.7,16.04,1.01,45.15,8.79,10.25,1.01,2.2,4.05,1.98,1
cic_trojan-scar-01f92946552b15c4ce21f1cbb195076b-9.raw_0062,10.53,16.44,1.02,45.78,10.07,9.98,0.99,2.1,3.98,2.01,1
cic_spyware-cws-0d3e9ed0f19d9809a1cc8917a06ac856bf60e46bb90367f097fb8cd5bd081cfe-6.raw_0063,11.13,17.82,1.42,44.61,10.18,16.14,1.09,2.09,4.85,2.02,1
cic_spyware-cws-0e3c004558bb5b51658bbe9dff0fa8acd6843bf959b8676bace142fed18849c6-2.raw_0064,12.14,19.62,1.65,45.19,10.36,16.57,1.14,2.27,4.81,1.97,1
cic_spyware-transponder-0d2a045bba1da9bc7ca16797aad362962a19efbfb75f809054bdab13d9f3c356-1.raw_0065,11.51,19.07,1.6,45.51,10.01,10.2,1.15,2.32,4.11,1.96,1
cic_trojan-refroso-116d66f413189ad0f5c2722f1da7a13e-8.raw_0066,11.07,17.43,0.98,45.17,9.93,10.11,0.98,2.09,4.09,1.97,1
cic_trojan-scar-ee394f96d4e6d01c1b2876b77420a48a-8.raw_0067,10.52,16.86,1.02,45.26,9.94,10.16,1.01,2.16,4.11,1.98,1
cic_spyware-transponder-0a1ab5cbcede0d7e20affe6017630d2caaeaac177f758e6caf8be3532e765a6f-10.raw_0068,10.95,17.61,1.22,44.87,9.86,10.32,1.03,2.36,4.0,2.02,1
cic_ransomware-pysa-86e62eeb7d781c8fcde76565c80df7f89bb364d88e1e3521b5623a9ec8c4c973-4.raw_0069,11.5,20.12,1.02,45.06,9.87,10.34,0.97,2.36,4.03,1.98,1
cic_trojan-scar-824b6934a8031cbc748f6843f2af9bba-4.raw_0070,10.82,17.97,1.23,44.86,10.05,10.05,1.0,2.2,3.89,1.98,1
cic_spyware-transponder-0d1fd55b00b551a656714bcd257c688c3ae522a8ec5119b8608c30abf0df7c8e-4.raw_0071,11.12,18.75,6.41,44.42,9.87,10.65,2.05,2.18,4.52,1.94,1
cic_spyware-gator-1de2f1809e0b483b534dc56421c3f69a8e457e31e74acfcd28e251a34c925dba-7.raw_0072,10.33,16.27,2.49,45.03,9.88,9.72,1.28,1.99,4.02,1.98,1
cic_spyware-transponder-0d5c256a6f3cfafaf59e8fb10bb8227fd2cfec90945df53f241195867df36975-1.raw_0073,10.6,17.17,2.08,45.42,9.97,10.25,1.19,2.17,4.02,1.99,1
cic_ransomware-conti-0e0a95b95e041c17ff815648292f22aea162d1ef3b48917276e09aedefe88d2e-8.raw_0074,11.01,17.46,1.65,45.78,9.99,17.59,1.19,2.04,5.23,2.02,1
cic_trojan-zeus-0c15abf867dad1a53032399970e529dd461c94f8bf4e2637776765d39d23b7f4-8.raw_0075,10.32,16.49,1.87,45.2,9.98,10.08,1.18,2.06,4.04,2.07,1
cic_ransomware-shade-44b8e7414cc0cd1139b49994495770dedd9947a6e3e9e316d7b8eb7cfd6934f0-9.raw_0076,11.05,18.37,1.03,45.79,9.95,10.03,1.0,2.19,4.03,2.03,1
cic_spyware-gator-1e6d2e5e8b5eb331ecad70b36f16f476cc0e84e600190b0aae6975261f6c2706-10.raw_0077,10.31,16.24,1.02,44.74,10.03,10.03,0.98,1.95,3.99,2.02,1
cic_trojan-refroso-47bdaea6d77ba34cbcd71740de9281be-9.raw_0078,10.59,17.76,1.01,45.56,10.16,10.18,0.99,2.18,4.13,1.99,1
cic_spyware-transponder-0bba03694629f189c52044b0c900d36e57a3fa01688c3d9c5cea8e905b294327-10.raw_0079,9.13,14.51,0.97,44.67,9.88,10.2,0.97,1.61,3.97,2.03,1
cic_spyware-cws-0bb229bb513e2d382187961eaeb4c5b3ff95ba97c2a0f1498ab99db354d6ab3b-5.raw_0080,10.65,17.46,2.03,45.44,10.08,9.94,1.18,2.07,3.97,2.03,1
cic_trojan-refroso-9f65dcb2f60c87467eab22c3acabfe4b-6.raw_0081,10.55,16.96,1.41,45.54,10.17,9.83,1.1,2.08,3.93,1.95,1
cic_ransomware-pysa-785b278c1e90166781172ea767a3dd6781867ac555abc01aa8b10e681122c90e-7.raw_0082,10.9,17.15,1.45,44.34,10.16,10.33,1.13,2.07,4.03,1.96,1
cic_ransomware-conti-1a3df211082da392edb090d163890c9e98b70deb4b34623c43019ae6e7a878f5-3.raw_0083,11.18,18.84,1.03,45.43,10.03,10.06,0.99,2.18,3.98,2.06,1
cic_ransomware-maze-0d2f889bde375f33918ca66edd955f7b710be4762e979b1dbb3ed65cd21a9a75-1.raw_0084,11.05,18.63,1.63,45.28,10.06,10.32,1.13,2.27,3.98,2.03,1
cic_trojan-scar-27166b63689e4443f7f1f32cf21c029f-5.raw_0085,11.2,18.44,1.38,45.07,10.18,10.34,1.09,2.27,4.0,1.98,1
cic_trojan-refroso-9af11daa05e4f2bce6030b58c5d9a42c-2.raw_0086,10.62,17.29,1.88,46.37,10.07,9.94,1.16,2.12,4.05,2.05,1
cic_spyware-tibs-b701d31cc66fbdbc4b65f5aa51988c14dff3d9fb9fac4cf841855325c18070ae-9.raw_0087,10.8,17.44,1.0,45.03,10.0,10.13,0.99,2.01,4.06,1.98,1
cic_spyware-gator-2b7625c56eaf7cfcacf73fdf44a59acf1d7fd545ab30984038db5c7b85d426f3-3.raw_0088,11.68,19.53,0.98,45.18,9.84,9.92,0.99,2.52,3.99,1.99,1
cic_trojan-emotet-0f31e1436819173dcb9c8cbb7ce24e2d74db4b8db15c92ee2515110ff32edf9a-4.raw_0089,11.07,18.43,1.63,45.38,10.0,10.05,1.1,2.15,4.11,1.99,1
cic_ransomware-ako-0b41b1f1d338b4b082a88a385334d4cc85b6b7ef582bf15c5bd104839f195348-6.raw_0090,10.5,16.86,1.9,44.82,9.99,10.22,1.16,2.06,4.04,2.05,1
cic_trojan-zeus-1f586eb1adeb8322d8187cd59a2b030bfa8a866deb71b06da5de58565918a959-4.raw_0091,10.81,17.85,1.86,44.82,9.94,10.08,1.16,2.19,4.04,2.01,1
cic_trojan-scar-548260d5ed1dbdb6d3b7d92e180c9724-4.raw_0092,11.42,18.97,1.45,45.5,10.01,10.11,1.08,2.27,4.0,1.99,1
cic_ransomware-pysa-62ecded3627d2ccda42d823a196b27c70ecb636c845041bdcbdb178a91d56c38-1.raw_0093,11.21,18.42,1.43,45.07,9.87,9.97,1.09,2.18,3.94,2.03,1
cic_ransomware-conti-0c9bc27b30655bc5ab0fa489b91bdb6cf7a34f21a9431f546537a69179a4435a-10.raw_0094,10.37,16.37,0.97,44.82,10.02,10.0,1.01,2.08,4.04,2.03,1
cic_ransomware-pysa-25e754f02455829a94f954de6cff24e58cf19b3724f5f6e376f4c2ac9c664536-3.raw_0095,10.74,17.97,1.85,45.6,10.11,10.25,1.18,2.11,3.85,2.01,1
cic_ransomware-shade-8d0d762df837471fce7008accf4e4a5de8b4232cf1aab7e1b3720b25f0801e66-7.raw_0096,9.77,13.66,1.0,44.93,8.74,10.01,0.99,1.88,4.03,1.99,1
cic_trojan-refroso-26b18f8118c51e5270ec567755b1398b-1.raw_0097,10.72,17.65,2.05,44.74,9.9,10.32,1.22,2.17,4.02,1.99,1
cic_trojan-scar-4ab9bcbec67cafda3a1e4bf6d2d60de9-10.raw_0098,10.54,16.77,1.02,45.01,9.98,10.06,0.99,2.11,3.93,1.99,1
cic_ransomware-pysa-0638d5bfe046dc1c345a000df4af71ffdc48f9018229275698d609883a547371-1.raw_0099,11.25,19.0,1.19,45.14,9.97,9.92,1.07,2.3,4.07,2.06,1
cic_spyware-transponder-0c4fc01dee0c861532ed46f6a675300b6a5e298fb01c6f97bfff710540421d17-7.raw_0100,10.78,17.29,1.8,45.72,9.85,15.49,1.17,2.06,4.8,1.95,1
cic_ransomware-conti-0d4dc07915450ac935e046e0850486d22b5546efc7066582d7e9fad1674b41b0-10.raw_0101,11.2,13.44,1.19,45.99,7.13,9.56,1.08,1.11,4.01,1.96,1
cic_ransomware-maze-a57dcf25cba33547b4b8ab2c34be400793e50781e9d0b5562d9c04e616db1b79-1.raw_0102,10.5,17.71,2.07,45.29,9.98,10.04,1.19,2.11,4.11,1.97,1
cic_ransomware-conti-1b9d3d7a7acdcacc21c9c8d3d8794a34f35967fe315d143ad2aa91bbb2f79e84-5.raw_0103,11.31,18.62,1.8,44.68,10.13,10.25,1.18,2.22,4.07,2.0,1
cic_spyware-180solutions-1a2a37b15acc16bd594ddd74435bb248f5dfd03c097c29d7451177880a254bc3-2.raw_0104,10.58,17.14,1.85,45.13,9.75,10.04,1.16,2.15,3.98,2.01,1
cic_trojan-zeus-4a34318c659cb07790fe05e72dd9df1148d90f7c78514591d740e28f57018be7-2.raw_0105,10.65,17.52,2.3,45.27,9.93,10.2,1.23,2.12,3.99,1.96,1
cic_trojan-refroso-be2de48c63bd13147252d7ae89479c68-2.raw_0106,10.49,17.28,1.62,44.84,9.91,10.26,1.13,2.13,4.09,2.05,1
cic_spyware-gator-2c649b7ff537c0b72a244bfa1688594bb3ff426b23bb147e0544b6bad7b8b7b6-2.raw_0107,11.01,18.34,0.99,44.48,9.9,9.98,1.0,2.22,4.05,1.98,1
cic_spyware-gator-2b380e3fea0c0f351b1f4cbb5585a4bf6d4e742f8a95a00288decc1205c1b002-5.raw_0108,10.81,17.13,1.88,44.9,10.25,9.95,1.15,2.11,4.02,1.97,1
cic_spyware-tibs-3ba4be964cd4c7a5ef3da7abfed484aacf492d7eb879c54e79db734db7a1f3cf-4.raw_0109,7.93,10.32,0.97,44.9,9.47,10.13,0.99,1.5,4.0,2.01,1
cic_trojan-reconyc-323e79278d5005b5cde30-9.raw_0110,10.92,17.69,1.0,45.56,9.96,10.19,1.01,2.14,4.01,1.93,1
cic_ransomware-conti-0cba6979b479284f105524b2d812385b217dd258e0c1cd05e20e2bd0bec543b2-2.raw_0111,10.18,14.92,1.2,45.11,9.67,10.04,1.03,1.91,4.04,2.03,1
cic_trojan-refroso-19a6246a1435a30f0008abb10bc68c96-9.raw_0112,10.59,16.73,0.99,45.41,9.95,10.02,1.02,2.02,4.07,2.02,1
cic_ransomware-pysa-4bf4b6c536f7208b7518d1da27929e83bdd52ee046ae01a4d6d12e6cde4d4934-2.raw_0113,10.92,17.94,1.2,44.45,10.03,9.99,1.03,2.2,3.98,2.06,1
cic_trojan-scar-542505069ff2dd2f9b5757f5abdae290-3.raw_0114,11.05,17.78,2.08,45.38,10.09,10.26,1.21,2.16,3.98,2.04,1
cic_spyware-transponder-0d72bbba1d599d1fa0125e9d4befcabf333739651673385ce0fcbcd0e0f9197f-10.raw_0115,10.27,16.41,1.0,45.87,9.91,10.03,0.99,2.02,4.08,1.96,1
cic_spyware-gator-fe94c2ff2bebcb190222b402bf26e13c898a763d6c84d9d256863706008d0a58-4.raw_0116,11.55,18.91,0.93,45.54,10.03,9.93,1.02,2.4,3.99,1.98,1
cic_spyware-gator-fef265375e77d668b83f01ada4dc1997139a91797e3b47f4f621c18ff37c5add-9.raw_0117,11.27,17.95,0.99,45.49,9.99,10.04,1.03,2.36,4.13,2.04,1
cic_spyware-transponder-0d1fd55b00b551a656714bcd257c688c3ae522a8ec5119b8608c30abf0df7c8e-6.raw_0118,11.04,18.04,3.29,45.13,10.03,10.7,1.47,2.09,4.49,2.02,1
cic_trojan-zeus-2e7956d823b394fedb3b2ed346d448640b1ab6e7276777d7176bfc641afdbd7e-6.raw_0119,10.79,17.44,2.29,45.01,10.05,9.95,1.24,2.06,3.96,2.04,1
cic_ransomware-maze-13384e6c3f942716f73996df7917ac4a43a94a3dc8c118c7c2d9967f11252262-10.raw_0120,10.18,15.64,1.02,44.56,10.2,10.05,1.0,2.03,3.99,1.96,1
cic_trojan-reconyc-4c8d2d5d04993ca7c62a0-8.raw_0121,10.59,17.3,1.19,45.56,10.11,10.1,1.04,2.11,4.09,1.97,1
cic_ransomware-pysa-15d6a3e59d7a0824759613ccce0b716c0e4500c4d18bde21b82a9e9a65875ed8-2.raw_0122,11.88,19.23,0.98,45.07,9.97,14.56,1.09,2.21,4.75,2.01,1
cic_trojan-emotet-1c83a2cb95edba7fdc63e2d683b4fba0003802cc5a6c98d6190e912fc00e4239-10.raw_0123,10.4,16.5,0.97,44.8,9.79,9.88,1.02,2.08,3.98,1.98,1
cic_spyware-gator-2c89c8af8c67722b44843249afa24422a2f7623c24ceb0e160750d94a8d39046-3.raw_0124,11.47,19.59,2.03,45.31,10.03,10.09,1.2,2.24,4.09,1.96,1
cic_spyware-tibs-92a05114ea36ed4ce64ac63d8b6472026537aedd164228ba9c18a95a44d4cbc3-10.raw_0125,9.1,14.7,1.62,45.13,10.02,10.01,1.09,1.81,4.1,1.96,1
cic_spyware-gator-0af3b36c7249edc3f547bc425c1c2c0f3e82eaa14d74cb9f7983470aed78a65a-5.raw_0126,9.89,14.33,1.23,45.09,9.54,10.23,1.05,1.98,4.01,2.02,1
cic_trojan-refroso-cf0c53dcda254242ff5548ef34a85bbf-6.raw_0127,10.9,18.04,1.41,45.29,10.01,10.19,1.08,2.23,4.01,1.97,1
cic_spyware-cws-0bfac2c0ba93496c0af4ef2180ad06d6aad0a5fe32576e648998301b3355f6c9-10.raw_0128,10.72,16.83,1.85,45.18,10.14,10.05,1.19,2.07,4.01,1.98,1
cic_spyware-cws-00d3b6533da39fa6262b0d374c97de4bcbbaffe611cebc47414293741ef7d47c-8.raw_0129,10.86,17.33,1.46,44.9,10.01,10.35,1.1,2.1,4.06,1.99,1
cic_ransomware-maze-850a62aae726f16b839593587d06f624375332980691ac44d70f4b7a9aa017a3-10.raw_0130,10.89,17.93,1.01,44.89,9.96,9.81,1.01,2.08,4.0,1.95,1
cic_ransomware-conti-0bcc9fd885f15adefb54f1a22bc71a18bca9650f05b1737739f77d4f07ae8ddf-1.raw_0131,10.24,14.01,1.22,44.92,9.61,10.11,1.02,2.02,3.97,2.02,1
cic_trojan-zeus-0f308c01d80435f2fe70d86fcb31c77e1c1be5172567bcf6ca2102c3a80508f7-8.raw_0132,10.01,16.34,1.01,45.33,10.1,9.95,0.99,2.04,3.94,2.01,1
cic_spyware-180solutions-00a80e2e0f0f72ba202536615fa98cb11afafd519d9212b01e0678bc7f6e9ab4-5.raw_0133,10.82,17.58,2.04,45.09,9.96,9.56,1.22,2.05,4.15,1.98,1
cic_trojan-emotet-0aecaa9bbf0e42bd18d96bd4203d4d6aba3d5fc5375119ac58c5c60bb109eac0-5.raw_0134,10.86,17.6,1.83,45.02,10.0,10.02,1.16,2.14,4.05,2.0,1
cic_trojan-emotet-1a12dabb37e94aaa23454be3891ac984ea6ef88ea69b2ee7adcffcaaf39f10ea-7.raw_0135,10.45,16.9,1.63,45.84,10.05,10.07,1.1,2.05,4.09,2.01,1
cic_spyware-tibs-4f4091323fa48a901e1e188199a12a30ff363129ad53d4a08d68528c666b1e68-9.raw_0136,8.96,14.12,1.0,44.7,10.07,9.95,1.0,1.67,3.94,2.0,1
cic_trojan-reconyc-1d609ac511504fcc24e6b1301f735ec8-6.raw_0137,10.29,15.17,1.0,44.77,10.17,10.06,1.02,2.01,4.11,1.96,1
cic_ransomware-maze-8ffc93373b2048c4137ab5fe4e5186b71108f65d714279af8c65432c07018279-2.raw_0138,11.04,18.26,1.37,44.76,9.93,9.93,1.1,2.24,4.09,2.04,1
cic_spyware-cws-0b0a16423e98d84210251ad05caa8c27297922a9a1cd3d9395cdc22aa0cc17c8-6.raw_0139,10.76,16.71,2.11,45.35,10.0,9.89,1.2,2.01,3.98,1.97,1
cic_trojan-zeus-3eb0f0a7f685a235814fdfb2bb4e467453656aa40795de747a8c5dcfa69332ce-6.raw_0140,10.61,17.18,2.03,45.01,9.99,9.92,1.23,2.08,3.99,1.98,1
cic_spyware-cws-0afe5e5667506077b149823192bc5745704eacb6a7a252771a7f80e90e95a349-8.raw_0141,10.86,17.51,1.63,44.5,10.04,15.9,1.13,2.0,4.9,2.09,1
cic_trojan-scar-bacbc0080e46f581b785a2417da79b3f-10.raw_0142,10.15,16.38,1.0,44.24,10.03,10.04,1.0,2.1,4.09,2.02,1
cic_spyware-transponder-0d2c744c2252d3f04ec47e81900a1b511b7d50646aae3eca916f81d40574f7e7-2.raw_0143,11.36,18.98,0.99,44.43,10.0,13.3,1.02,2.19,4.8,1.95,1
